"2019, Среднесписочная численность работников","2019, Дебиторская задолженность, RUB","2019, Денежные средства и денежные эквиваленты, RUB","2019, Капитал и резервы, RUB","2019, Заёмные средства (краткосрочные), RUB","2019, Кредиторская задолженность, RUB","2019, Пассивы всего, RUB","2019, Выручка, RUB","2019, Себестоимость продаж, RUB","2019, Валовая прибыль (убыток), RUB","2019, Коммерческие расходы, RUB","2019, Управленческие расходы, RUB","2019, Прибыль (убыток) от продажи, RUB","2019, Доходы от участия в других организациях, RUB","2019, Проценты к получению, RUB","2019, Проценты к уплате, RUB","2019, Прочие доходы, RUB","2019, Прочие расходы, RUB","2019, Прибыль (убыток) до налогообложения , RUB","2019, Текущий налог на прибыль, RUB","2019, Чистая прибыль (убыток), RUB","2019, Прибыль от приносящей доход деятельности, RUB","2019, Всего поступило средств, RUB","2019, Расходы на целевые мероприятия, RUB","2019, Расходы на содержание аппарата управления, RUB","2019, Приобретение основных средств, инвентаря и иного имущества, RUB","2019, Всего использовано средств, RUB","2019, Остаток средств на конец отчетного года, RUB"
,35000.0,146000.0,,,168000.0,181000.0,,,,,,,,,,,,,,,,16839000.0,16185000.0,910000.0,,17095000.0,13000.0
,,1030000.0,,,,1030000.0,,,,,,,,,,,,,,,,14737000.0,14717000.0,,,14717000.0,1030000.0
,,307000.0,309000.0,,,310000.0,,,,,,,,,,,,,,,,813000.0,531000.0,100000.0,7000.0,638000.0,309000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,99000.0,99000.0,,,99000.0,,,,,,,,,,,,,,,,405000.0,305000.0,,,306000.0,99000.0
,886000.0,5291000.0,9278000.0,,41000.0,9319000.0,,,,,,,,139000.0,,239000.0,284000.0,94000.0,,87000.0,239000.0,10541000.0,7332000.0,921000.0,,8554000.0,6436000.0
,,3654000.0,3654000.0,,,3654000.0,,,,,,,,,,,,,,,,240000.0,,,,334000.0,3654000.0
,,124000.0,124000.0,,,124000.0,,,,,,,,,,,,,,,,9000.0,63000.0,70000.0,,133000.0,
,,222000.0,222000.0,,,222000.0,,,,,,,,,,,,,,,,747000.0,401000.0,143000.0,,544000.0,222000.0
,,6989000.0,6989000.0,,,6989000.0,,,,,,,,,,,,,,,,200855000.0,,,,365909000.0,6989000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2880000.0,49000.0,,,2880000.0,2929000.0,,,,,,,,,,,,,,,,120000.0,45000.0,28000.0,,73000.0,49000.0
,21313000.0,39034000.0,56418000.0,,3285000.0,66049000.0,336327000.0,146545000.0,189782000.0,313000.0,37712000.0,151757000.0,,6491000.0,,48000.0,3855000.0,154441000.0,-32048000.0,122747000.0,122747000.0,124212000.0,81078000.0,22286000.0,,113103000.0,54903000.0
,,3000.0,,,,3000.0,,,,,,,,,,,,,,,,1450000.0,1476000.0,86000.0,,1563000.0,3000.0
,,1000.0,,,,401000.0,,,,,,,,,,,,,,,,,,1000.0,,1000.0,1000.0
,17000.0,45000.0,,,67000.0,67000.0,,,,,,,,,,,,,,,,,,,,,
,,,15000.0,,,15000.0,,,,,,,,,,,,,,,,1537000.0,,,,1522000.0,15000.0
,,10000.0,10000.0,,,10000.0,,,,,,,,,,,,,,,,,,,,,
,154000.0,738000.0,34315000.0,,111000.0,34426000.0,,,,,,,,,,1283000.0,126000.0,1157000.0,,1116000.0,1116000.0,1245000.0,1607000.0,609000.0,,2216000.0,781000.0
,66000.0,,,,55000.0,70000.0,,,,,,,,,,,,,,,66000.0,66000.0,66000.0,,,66000.0,
,,,,,,,,,,,,,,,,,,,1000.0,1000.0,,,,,,,
,171000.0,,-548000.0,30000.0,1109000.0,591000.0,,,,,,,,,,,,,,,,,,,,,
,12000.0,5099000.0,4709000.0,,435000.0,5144000.0,6684000.0,72000.0,6612000.0,4054000.0,,2558000.0,,,,,,2558000.0,-512000.0,2046000.0,,,,,,,
,401000.0,3510000.0,12434000.0,,588000.0,13022000.0,11782000.0,,11782000.0,,3912000.0,7870000.0,,,,55000.0,428000.0,7497000.0,,7497000.0,7497000.0,8806000.0,196000.0,6182000.0,,6910000.0,3323000.0
,,173000.0,,,8000.0,173000.0,,,,,,,,,,,,,,,,2675000.0,2320000.0,190000.0,,2510000.0,165000.0
,17303000.0,,19752000.0,,,23455000.0,,,,,,,,,,,,,,,,,,,,,
,,,,,307000.0,307000.0,,,,,,,,,,,,,,,,,,,,,
,56000.0,41000.0,97000.0,,,97000.0,2983000.0,4049000.0,-1066000.0,,,-1066000.0,,,,,37000.0,-1103000.0,,-1103000.0,-1103000.0,-7000.0,,,,,97000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5000.0,,,,5000.0,,,,,,,,,,,,,,,,,342000.0,107000.0,,449000.0,5000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4000.0,4000.0,,,4000.0,,,,,,,,78000.0,,,,78000.0,,76000.0,76000.0,76000.0,,3160000.0,,3160000.0,4000.0
,100000.0,2374000.0,2474000.0,,,2474000.0,,,,,,,,,,,,,,,,10922000.0,11923000.0,,,11923000.0,2464000.0
,,476000.0,,,6000.0,476000.0,,,,,,,,,,70000.0,3000.0,67000.0,1000.0,66000.0,,450000.0,4000.0,98000.0,,105000.0,470000.0
,1066000.0,284000.0,3089000.0,,1964000.0,5227000.0,,,,,,,,,,,,,,,,92387000.0,87751000.0,3312000.0,398000.0,95928000.0,804000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,36000.0,5248000.0,117986000.0,,7000.0,117993000.0,,,,,,,,,,36000.0,,36000.0,,29000.0,29000.0,55535000.0,1660000.0,664000.0,954000.0,3389000.0,113978000.0
,6760000.0,2000.0,,,61000.0,6767000.0,,,,,,,,,,463000.0,12000.0,451000.0,14000.0,437000.0,,463000.0,73000.0,775000.0,,875000.0,6706000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7000.0,,,,7000.0,,,,,,,,,,,,,,,,,,,,,
,1614000.0,61000.0,,,615000.0,1685000.0,,,,,,,,,,810000.0,,810000.0,162000.0,648000.0,810000.0,813000.0,17939000.0,195000.0,,18134000.0,1060000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,85000.0,61000.0,,24000.0,85000.0,672000.0,,672000.0,590000.0,,82000.0,,,,,8000.0,74000.0,-20000.0,54000.0,54000.0,2345000.0,2291000.0,14000.0,,2324000.0,61000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,10000.0,7000.0,3000.0,,10000.0,
,183000.0,24000.0,,,128000.0,1609000.0,,,,,,,,,,1306000.0,1084000.0,222000.0,,222000.0,5000.0,1306000.0,932000.0,32000.0,120000.0,1084000.0,1080000.0
,10000.0,,10000.0,,,10000.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1000.0,1000.0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16973000.0,30831000.0,54851000.0,,1281000.0,56323000.0,,,,,,,,,,,,,,,588000.0,154296000.0,112272000.0,17372000.0,300000.0,139052000.0,46456000.0
,336000.0,192000.0,723000.0,,,723000.0,,,,,,,,,,,,,,,,170000.0,,,,65000.0,192000.0
,,515000.0,,,,515000.0,,,,,,,,,,,,,,,,167000.0,614000.0,,,629000.0,515000.0
,,,,,,,,,,,,,,,,,,,,,,26000.0,,,,26000.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23151000.0,69000.0,,,46866000.0,26515000.0,,34461000.0,,,,-34461000.0,,,,,,-34461000.0,,-34461000.0,,34417000.0,,34462000.0,,34462000.0,32000.0
,,826000.0,891000.0,,18000.0,909000.0,,,,,,,,,,,,,,,,791000.0,1055000.0,43000.0,,1145000.0,891000.0
,,57000.0,,,,57000.0,,,,,,,,,,,,,,,,1105000.0,737000.0,424000.0,,1215000.0,57000.0
,,31.0,,,,31.0,,,,,,,,,,,,,,,,,,,,,31.0
,,2624000.0,2590000.0,,34000.0,2624000.0,,,,,,,,,,,,,,,,3392000.0,1009000.0,634000.0,,1722000.0,2590000.0
,,10000.0,10000.0,,,10000.0,,,,,,,,,,,,,,,,,,,,,10000.0
,1000.0,31000.0,,,1000.0,32000.0,,,,,,,,,,,,,,,,15215000.0,16702000.0,186000.0,,16888000.0,31000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,40000.0,,,58000.0,40000.0,,,,,,,,,,,,,,,,982000.0,,109000.0,837000.0,946000.0,40000.0
,,1000.0,,,12000.0,197000.0,,,,,,,,,,,,,,,,222000.0,171000.0,21000.0,,192000.0,185000.0
,172000.0,5000.0,27000.0,,150000.0,177000.0,,,,,82000.0,-82000.0,,,,,52000.0,-134000.0,,-134000.0,,2113000.0,2191000.0,89000.0,,2280000.0,5000.0
,,,2000.0,,,2000.0,,,,,,,,,,,,,,,,,,,,,
,138000.0,586000.0,632000.0,,92000.0,724000.0,,,,,,,,,,,,,,,,1762000.0,1035000.0,222000.0,,1257000.0,586000.0
,,34000.0,35000.0,,,35000.0,,,,,,,,,,,,,,,,207000.0,668000.0,23000.0,,691000.0,35000.0
,,,13000.0,,,13000.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,59000.0,30000.0,,29000.0,59000.0,,,,,,,,,,,,,,,,2480000.0,2104000.0,444000.0,,2548000.0,59000.0
,5000.0,6000.0,,,,11000.0,,,,,,,,,,,,,,,,69000.0,,79000.0,,79000.0,1000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,13000.0,13000.0,,,13000.0,,,,,,,,,,,,,,,,,,,,,13000.0
,1000.0,,,,1000.0,1000.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,55000.0,,,,55000.0,,,,,,,,,,,,,,,,12919000.0,12877000.0,,,12935000.0,55000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4000.0,4000.0,,,4000.0,,,,,,,,,,,,,,,,,,,,,4000.0
,,5000.0,,,,5000.0,,,,,,,,,,,,,,,,96000.0,79000.0,14000.0,,93000.0,5000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,19000.0,19000.0,,,19000.0,,,,,,,,,,,,,,,,,,,,,7000.0
,,,,,,,,,,,,,,,,,,,1000.0,1000.0,,,,,,,
,2000.0,48000.0,48000.0,,2000.0,50000.0,,,,,,,,,,,,,,,,807000.0,345000.0,50000.0,,935000.0,48000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10000.0,,,,10000.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,10000.0,,,10000.0,,,,,,,,,,,,,,,,,,,,,
,,1000.0,1000.0,,,1000.0,,,,,,,,,,,,,,,,,,,,,
,41000.0,276000.0,317000.0,,,317000.0,,,,,,,,,,,,,,,,,,,,,
,,9000.0,9000.0,,,9000.0,,,,,,,,,,,,,,,,,700000.0,44000.0,,757000.0,9000.0
,12000.0,359000.0,352000.0,,19000.0,371000.0,139000.0,,139000.0,,99000.0,40000.0,,,,,11000.0,29000.0,,25000.0,25000.0,25000.0,55000.0,51000.0,,106000.0,352000.0
,151000.0,74000.0,970000.0,1000.0,104000.0,1089000.0,1455000.0,843000.0,612000.0,,243000.0,369000.0,,,,,137000.0,232000.0,,192000.0,192000.0,757000.0,565000.0,97000.0,,662000.0,106000.0
,,,,,,,,,,,,,,,,,,,,,,285000.0,,,,285000.0,
,1000.0,,,,,1000.0,,,,,,,,,,,,,,,,2633000.0,2629000.0,,,2633000.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19000.0,548000.0,,3000.0,17000.0,567000.0,,,,,,,,,,,,,,,680000.0,680000.0,456000.0,,,456000.0,547000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1375000.0,1347000.0,,,1375000.0,
,,,,,,,,,,,,,,,,,,,,,,20000.0,,20000.0,,20000.0,
,377000.0,,,,,377000.0,,,,,,,,,,,,,,,,360000.0,,24000.0,,382000.0,
,,519000.0,,,,519000.0,,,,,,,,,,21000.0,,21000.0,4000.0,17000.0,,3211000.0,1641000.0,1880000.0,,3521000.0,519000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,31000.0,,,,31000.0,,,,,,,,,,,,,,,,609000.0,552000.0,104000.0,,656000.0,41000.0
,403000.0,9726000.0,8515000.0,,1614000.0,10129000.0,,,,,,,,,,,14000.0,-14000.0,,-14000.0,,6902000.0,3080000.0,,,3080000.0,9726000.0
,47000.0,40000.0,,,,87000.0,,,,,,,,,,,,,,,,2107000.0,1971000.0,74000.0,,-2045000.0,87000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2000.0,2000.0,,,2000.0,,,,,,,,,,,,,,,,512000.0,507000.0,,,510000.0,2000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,20000.0,20000.0,,,20000.0,,,,,,,,,,,,,,,,45000.0,,,32000.0,32000.0,20000.0
,45000.0,79000.0,,,135000.0,169000.0,,,,,,,,,,,,,,,,997000.0,854000.0,402000.0,,1256000.0,34000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,134000.0,,,,134000.0,,,,,,,,,,184000.0,321000.0,-137000.0,,-137000.0,,184000.0,319000.0,,,321000.0,134000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,377000.0,3737000.0,619000.0,,3123000.0,5462000.0,,,,,,,,,,,,,,,,81811000.0,75739000.0,7297000.0,,83036000.0,236000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,327000.0,,,327000.0,
,1000.0,42000.0,190000.0,,,190000.0,,,,,,,,,,,,,,,,650000.0,608000.0,16000.0,,624000.0,190000.0
,,10000.0,10000.0,,,10000.0,,,,,,,,,,,,,,,,,,,,,
,18000.0,872000.0,870000.0,,20000.0,890000.0,,,,,,,,,,787000.0,,787000.0,,811000.0,,,,,,,
,,1668000.0,1668000.0,,,1668000.0,,,,,,,,,,,,,,,,4593000.0,3093000.0,406000.0,,3093000.0,1668000.0
,,285000.0,,,,285000.0,,,,,,,,,,,,,,,,811000.0,470000.0,192000.0,,678000.0,285000.0
,,457000.0,,,18000.0,457000.0,,,,,,,,,,,,,,,,1263000.0,2351000.0,,,2351000.0,465000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,132000.0,,,121000.0,11000.0,132000.0,,,,,,,,,,,,,,,,338000.0,350000.0,,,350000.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,375000.0,,,,,385000.0,,,,,,,,,,,,,,,,,,,,,
,,3000.0,3000.0,,,3000.0,,,,,,,,,,,,,,,,1200000.0,1151000.0,,46000.0,1197000.0,3000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,500.0,,,,,1081.0
,,10000.0,10000.0,,,10000.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3382000.0,,,,3382000.0,,,,,,,,,,,,,,,,3017000.0,2311000.0,,,2311000.0,1071000.0
,9000.0,,,,,9000.0,,,,,,,,,,,,,,,,2036000.0,1789000.0,256000.0,,2045000.0,33000.0
,38000.0,651000.0,10000.0,,,1046000.0,,,,,,,,,,,,,,,,1450000.0,717000.0,45000.0,,762000.0,689000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1000.0,1000.0,,,1000.0,,,,,,,,,,,,,,,,149000.0,153000.0,,,153000.0,1000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,19000.0,19000.0,,,19000.0,,,,,,,,,,,,,,,,4219000.0,4201000.0,,,4435000.0,19000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4000.0,13000.0,13000.0,,4000.0,17000.0,,,,,,,,,,,,,,,,90000.0,110000.0,32000.0,,142000.0,13000.0
,15000.0,22000.0,-355000.0,328000.0,100000.0,72000.0,300000.0,,300000.0,335000.0,,-35000.0,,,,,1000.0,-36000.0,,-42000.0,,9000.0,,,,,-311000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,250.0,400.0,,,400.0,
,16381000.0,1455000.0,-89000.0,,3051000.0,20367000.0,,,,,,,,,,,28000.0,-28000.0,,-28000.0,,26362000.0,13559000.0,6147000.0,,19706000.0,17405000.0
,,2815000.0,2817000.0,,,2817000.0,,,,,,,,,,,,,,,,39518000.0,34218000.0,1638000.0,,38713000.0,2817000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2139000.0,2001000.0,,,1207000.0,20490000.0,,,,,,,,,,,,,,,,,,,,,
,,,5000.0,,,5000.0,,,,,,,,,,,,,,,,,,,,,
,689000.0,324000.0,1088000.0,,26000.0,1114000.0,,,,,,,,,,,,,,,,2294000.0,955000.0,304000.0,,1259000.0,1078000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,223000.0,222000.0,,1000.0,223000.0,,,,,,,,,,,54000.0,-54000.0,,-54000.0,,1516000.0,,,,2305000.0,223000.0
,46000.0,3234000.0,,,,3280000.0,,,,,,,,,,,,,,,,10846000.0,8839000.0,1573000.0,,10412000.0,3256000.0
,,8000.0,8000.0,,,8000.0,,,,,,,,,,,,,,,,8000.0,,,,,8000.0
,,,,,,,,,,,,,,,,,,,,,,30000.0,15000.0,15000.0,,30000.0,
,,,,,,,,,,,,,,,,,,,,,,598000.0,571000.0,,,571000.0,38000.0
,4000.0,162000.0,,,,183000.0,,,,,,,,,,,,,,,,148000.0,374000.0,209000.0,,622000.0,183000.0
,,1361000.0,1421000.0,,,1421000.0,,,,,,,,,,,,,,,,3066000.0,1715000.0,,,1719000.0,1351000.0
,25000.0,381000.0,,,18000.0,429000.0,,,,,,,,,,,,,,,,1146000.0,624000.0,195000.0,,819000.0,411000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7000.0,,,7000.0,,7000.0,,,,,,,,,,,,,,,,5000.0,,5000.0,,5000.0,
,,10000.0,10000.0,,,10000.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8000.0,1000.0,2000.0,,,58000.0,,,,,,,,,,,,,,,,90000.0,70000.0,,20000.0,90000.0,1000.0
,561000.0,380000.0,12491000.0,,228000.0,13108000.0,,,,,,,,1221000.0,,,,1221000.0,-38000.0,1183000.0,1182000.0,73203000.0,67255000.0,4255000.0,,71572000.0,12490000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3770000.0,647000.0,-214000.0,,4529000.0,4454000.0,3511000.0,3706000.0,,,,-195000.0,,,,,14000.0,-209000.0,2000.0,-211000.0,,,,,,,
,9000.0,71000.0,,,24000.0,5152000.0,,,,,,,,,,,,,,,500000.0,2913000.0,2831000.0,,1626000.0,4457000.0,71000.0
,,18000.0,,,75000.0,75000.0,,,,,,,,,,,,,,,,714000.0,778000.0,,,778000.0,
,5077000.0,6000.0,1446000.0,28000.0,1098000.0,7255000.0,,,,,,,,,,,,,,,,,,,,,
,,,10000.0,,,10000.0,,,,,,,,,,,,,,,,,,,,,
,,34000.0,34000.0,,,34000.0,,,,,,,,,,,,,,,,703000.0,598000.0,16000.0,,674000.0,34000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9000.0,359000.0,9459000.0,,1000.0,9460000.0,,,,,833000.0,-833000.0,,,,,25000.0,-858000.0,,-858000.0,,3375000.0,2837000.0,246000.0,,3083000.0,359000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,465000.0,9000.0,-32000.0,339000.0,549000.0,1353000.0,,,,,,,,,,850000.0,200000.0,650000.0,,599000.0,599000.0,32860000.0,27420000.0,5426000.0,,32882000.0,-141000.0
,1196000.0,,2978000.0,,38000.0,3016000.0,,,,,,,,,,218000.0,,218000.0,-44000.0,174000.0,175000.0,207000.0,,64000.0,,64000.0,2978000.0
,,1000.0,,,,1000.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2518000.0,,,2518000.0,,,,,,,,,,,,,,,,2518000.0,2146000.0,395000.0,,2541000.0,49000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1050000.0,,132000.0,630000.0,2721000.0,3482000.0,,,,,,,,,,474000.0,455000.0,19000.0,,19000.0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,4000.0,,4000.0,,4000.0,1000.0
,,10000.0,10000.0,,,10000.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1000.0,1000.0,,,1000.0,,,,,,,,,,,,,,,,273000.0,158000.0,88000.0,,279000.0,1000.0
,71000.0,18000.0,,,,89000.0,3030000.0,2821000.0,,,,209000.0,,,,,,209000.0,32000.0,177000.0,177000.0,242000.0,179000.0,31000.0,,210000.0,72000.0
,187000.0,17000.0,777000.0,,204000.0,981000.0,,,,,,,,,,,,,,,,1194000.0,1095000.0,99000.0,,1194000.0,777000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23000.0,,,,,23000.0,,,,,,,,,,,,,,,,,,,,,
,45000.0,140000.0,,,26000.0,343000.0,,,,,,,,,,,,,,,,,,2151000.0,100000.0,-2258000.0,140000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,59000.0,334000.0,3164000.0,,11000.0,3175000.0,,,,,,,,,,1993000.0,2040000.0,-47000.0,,-49000.0,,1820000.0,1380000.0,500000.0,3000.0,2045000.0,400000.0
,2000.0,78000.0,77000.0,,3000.0,80000.0,,,,,,,,,,337000.0,335000.0,2000.0,,-1000.0,,1335000.0,1095000.0,198000.0,,1294000.0,77000.0
,,147000.0,,,,147000.0,,,,,,,,,,,,,,,,200000.0,54000.0,,,54000.0,147000.0
,16000.0,1000.0,,,,17000.0,,,,,,,,,,,,,,,,96000.0,,,,83000.0,17000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13680000.0,180000.0,36567000.0,,59000.0,36626000.0,,,,,1350000.0,-1350000.0,,1596000.0,,1000.0,35000.0,212000.0,162000.0,50000.0,1596000.0,2797000.0,18151000.0,1045000.0,,19722000.0,36412000.0
,,3000.0,3000.0,,,3000.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,58000.0,58000.0,102000.0,,160000.0,,,,,,,,,,,,,,,,1261000.0,1330000.0,,,1330000.0,58000.0
,,731000.0,,,,731000.0,,,,,,,,,,,,,,,,3297000.0,3263000.0,21000.0,,3284000.0,749000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3031000.0,1035000.0,355522000.0,,27767000.0,383289000.0,,,,,,,,,,,6000.0,-6000.0,,-6000.0,,148586000.0,,1964000.0,804000.0,63569000.0,91283000.0
,1197000.0,978000.0,4599000.0,,876000.0,5475000.0,,,,,1089000.0,-1089000.0,,,,1131000.0,42000.0,,,,,5719000.0,2761000.0,,,2761000.0,4599000.0
,6000.0,8000.0,358000.0,,6000.0,694000.0,,,,,,,,,,,,,,,,360000.0,31000.0,34000.0,350000.0,430000.0,8000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,211000.0,,211000.0,,211000.0,,,,,,,,,,1030000.0,1030000.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,340000.0,27000.0,-3816000.0,,217000.0,367000.0,,,,,,,,,,,,,,,,,,,,,
,,2480000.0,2325000.0,100000.0,55000.0,2480000.0,,,,,,,,,,,,,,,,98024000.0,95453000.0,112000.0,,95565000.0,2325000.0
,,4000.0,,,,4000.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5116000.0,4256000.0,7681000.0,,401000.0,9640000.0,558000.0,,558000.0,,,558000.0,,162000.0,,9033000.0,8087000.0,1666000.0,-152000.0,1514000.0,541000.0,183421000.0,192881000.0,4363000.0,444000.0,199246000.0,7431000.0
,,4000.0,,,2000.0,4000.0,,,,,,,,,,,,,,,,,,,,,4000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1000.0,,,,1000.0,,,,,,,,,,,,,,,,67000.0,64000.0,2000.0,,66000.0,1000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,615000.0,615000.0,,,615000.0,,,,,,,,,,,,,,,,1869000.0,1481000.0,,,1481000.0,615000.0
,,50000.0,,,50000.0,50000.0,50000.0,12000.0,,,,38000.0,,,,,,38000.0,3000.0,35000.0,,,,,,,
,,36000.0,-130000.0,,166000.0,36000.0,,,,,,,,,,1864000.0,2011000.0,-147000.0,,-147000.0,,1864000.0,,,,2011000.0,-27000.0
,,,,,,,,,,,,,,,,,,,1000.0,,,,,,,,
,,5708000.0,5708000.0,,,5708000.0,,,,,,,,,,,,,,,,8841000.0,3908000.0,,,3931000.0,5708000.0
,18240000.0,,55212000.0,,,92345000.0,,,,,,,,,,,,,,,,,,,,,
,,3082000.0,3082000.0,,,3082000.0,,,,,,,,,,,,,,,,8836000.0,4800000.0,954000.0,,5754000.0,3082000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1000.0,1000.0,,,1000.0,,,,,,,,,,,,,,,,2499000.0,1993000.0,491000.0,,2500000.0,1000.0
,,54000.0,53000.0,,23000.0,76000.0,,,,,,,,,,1076000.0,1076000.0,,,,,,,,,,
,533000.0,1073000.0,27262000.0,,,27262000.0,1644000.0,,1644000.0,,,1644000.0,,73000.0,,,,1717000.0,51000.0,1666000.0,,13453000.0,6747000.0,1631000.0,4350000.0,12728000.0,2591000.0
,,389000.0,389000.0,,,389000.0,,,,,,,,,,,,,,,,1593000.0,1315000.0,310000.0,,1645000.0,389000.0
,,43000.0,,,,43000.0,,,,,,,,,,,,,,,,1518000.0,,697000.0,259000.0,1510000.0,43000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15747000.0,15634000.0,,113000.0,15747000.0,,,,,,,,,,,,,,,,48816000.0,58408000.0,1904000.0,,60312000.0,15747000.0
,2000.0,644000.0,,,54000.0,676000.0,,,,,,,,,,,,,,,,800000.0,76000.0,779000.0,,888000.0,622000.0
,15000.0,437000.0,448000.0,,4000.0,452000.0,,,,,,,,,,,,,,,,962000.0,628000.0,192000.0,,820000.0,437000.0
,570000.0,473000.0,274000.0,,67000.0,1043000.0,,,,,,,,,,,,,,,,2694000.0,1921000.0,303000.0,,2224000.0,473000.0
